Location_Regex,name,cbscode,amsterdamcode,n_both,n_total,Normalized_Mentions
(?:[^a-zA-Z]|\b)(ij|y)sselmuiden(?:[^a-zA-Z]|\b),IJsselmuiden,191,10641,0,12,0.0
(?:[^a-zA-Z]|\b)(ij|y)sselstein(?:[^a-zA-Z]|\b),IJsselstein,353,10152,0,24,0.0
(?:[^a-zA-Z]|\b)(ij|y)zend(ij|y)ke(?:[^a-zA-Z]|\b),IJzendijke,730,10688,0,11,0.0
(?:[^a-zA-Z]|\b)(ij|y)zendoorn(?:[^a-zA-Z]|\b),IJzendoorn,1231,11430,0,16,0.0
(?:[^a-zA-Z]|\b)ilpendam(?:[^a-zA-Z]|\b),Ilpendam,407,10809,0,10,0.0
(?:[^a-zA-Z]|\b)itteren(?:[^a-zA-Z]|\b),Itteren,926,10458,0,3,0.0
(?:[^a-zA-Z]|\b)ittervoort(?:[^a-zA-Z]|\b),Ittervoort,1090,10190,0,4,0.0
(?:[^a-zA-Z]|\b)jaarsveld(?:[^a-zA-Z]|\b),Jaarsveld,1091,10847,0,10,0.0
(?:[^a-zA-Z]|\b)jabeek(?:[^a-zA-Z]|\b),Jabeek,927,10256,0,0,0.0
(?:[^a-zA-Z]|\b)jisp(?:[^a-zA-Z]|\b),Jisp,408,10481,0,2,0.0
(?:[^a-zA-Z]|\b)jutphaas(?:[^a-zA-Z]|\b),Jutphaas,322,10374,0,25,0.0
(?:[^a-zA-Z]|\b)kamerik(?:[^a-zA-Z]|\b),Kamerik,323,10554,0,5,0.0
(?:[^a-zA-Z]|\b)kampen(?:[^a-zA-Z]|\b),Kampen,166,10253,3,325,0.009230769230769232
(?:[^a-zA-Z]|\b)kamperveen(?:[^a-zA-Z]|\b),Kamperveen,1092,10443,0,11,0.0
(?:[^a-zA-Z]|\b)kantens(?:[^a-zA-Z]|\b),Kantens,20,10372,0,1,0.0
(?:[^a-zA-Z]|\b)kapelle(?:[^a-zA-Z]|\b),Kapelle,678,11223,0,7,0.0
(?:[^a-zA-Z]|\b)katendrecht(?:[^a-zA-Z]|\b),Katendrecht,1093,11401,0,4,0.0
(?:[^a-zA-Z]|\b)kats(?:[^a-zA-Z]|\b),Kats,1094,10919,0,5,0.0
(?:[^a-zA-Z]|\b)kattend(ij|y)ke(?:[^a-zA-Z]|\b),Kattendijke,679,11218,0,3,0.0
(?:[^a-zA-Z]|\b)katw(ij|y)k(?:[^a-zA-Z]|\b),Katwijk,537,10707,0,29,0.0
(?:[^a-zA-Z]|\b)katwoude(?:[^a-zA-Z]|\b),Katwoude,409,11136,0,0,0.0
(?:[^a-zA-Z]|\b)kedichem(?:[^a-zA-Z]|\b),Kedichem,538,10280,0,7,0.0
(?:[^a-zA-Z]|\b)kerkrade(?:[^a-zA-Z]|\b),Kerkrade,928,10313,0,7,0.0
(?:[^a-zA-Z]|\b)kerkwerve(?:[^a-zA-Z]|\b),Kerkwerve,1095,10837,0,2,0.0
(?:[^a-zA-Z]|\b)kerkw(ij|y)k(?:[^a-zA-Z]|\b),Kerkwijk,257,10791,0,103,0.0
(?:[^a-zA-Z]|\b)kessel(?:[^a-zA-Z]|\b),Kessel,929,10890,0,77,0.0
(?:[^a-zA-Z]|\b)kesteren(?:[^a-zA-Z]|\b),Kesteren,258,10916,0,19,0.0
(?:[^a-zA-Z]|\b)kethel.?en.?spaland(?:[^a-zA-Z]|\b),Kethel en Spaland,1096,10551,0,1,0.0
(?:[^a-zA-Z]|\b)klaaswaal(?:[^a-zA-Z]|\b),Klaaswaal,539,10284,0,1,0.0
(?:[^a-zA-Z]|\b)klimmen(?:[^a-zA-Z]|\b),Klimmen,930,10977,0,32,0.0
(?:[^a-zA-Z]|\b)kloetinge(?:[^a-zA-Z]|\b),Kloetinge,680,10155,0,3,0.0
(?:[^a-zA-Z]|\b)kloosterburen(?:[^a-zA-Z]|\b),Kloosterburen,21,10628,0,0,0.0
(?:[^a-zA-Z]|\b)klundert(?:[^a-zA-Z]|\b),Klundert,804,10656,0,34,0.0
(?:[^a-zA-Z]|\b)kockengen(?:[^a-zA-Z]|\b),Kockengen,324,10765,0,4,0.0
(?:[^a-zA-Z]|\b)koed(ij|y)k(?:[^a-zA-Z]|\b),Koedijk,410,10510,0,1,0.0
(?:[^a-zA-Z]|\b)koewacht(?:[^a-zA-Z]|\b),Koewacht,681,10892,0,1,0.0
(?:[^a-zA-Z]|\b)kollumerland(?:[^a-zA-Z]|\b)|(?:[^a-zA-Z]|\b)nieuwkruisland(?:[^a-zA-Z]|\b),Kollumerland en Nieuwkruisland,79,10984,0,7,0.0
(?:[^a-zA-Z]|\b)koog.?(aan.?de|a.?d.?).?zaan(?:[^a-zA-Z]|\b),Koog aan de Zaan,411,10776,0,22,0.0
(?:[^a-zA-Z]|\b)kortenhoef(?:[^a-zA-Z]|\b),Kortenhoef,1097,10467,0,2,0.0
(?:[^a-zA-Z]|\b)kortgene(?:[^a-zA-Z]|\b),Kortgene,682,10250,0,3,0.0
(?:[^a-zA-Z]|\b)koudekerk(?:[^a-zA-Z]|\b),Koudekerk,540,10029,0,8,0.0
(?:[^a-zA-Z]|\b)koudekerke(?:[^a-zA-Z]|\b),Koudekerke,1098,11428,0,7,0.0
(?:[^a-zA-Z]|\b)krabbend(ij|y)ke(?:[^a-zA-Z]|\b),Krabbendijke,684,11038,0,3,0.0
(?:[^a-zA-Z]|\b)kralingen(?:[^a-zA-Z]|\b),Kralingen,1099,11367,0,21,0.0
(?:[^a-zA-Z]|\b)krimpen.?(a.?d.?|aan.?den?).?(ij|y)ssel(?:[^a-zA-Z]|\b),Krimpen aan de Lek,541,10617,0,3,0.0
(?:[^a-zA-Z]|\b)krimpen.?(aan.?de|a.?d.?).?lek(?:[^a-zA-Z]|\b),Krimpen aan den IJssel,542,10859,0,18,0.0
(?:[^a-zA-Z]|\b)krommenie(?:[^a-zA-Z]|\b),Krommenie,413,10373,0,21,0.0
(?:[^a-zA-Z]|\b)kruiningen(?:[^a-zA-Z]|\b),Kruiningen,685,10077,0,17,0.0
(?:[^a-zA-Z]|\b)kuinre(?:[^a-zA-Z]|\b),Kuinre,167,11148,0,32,0.0
(?:[^a-zA-Z]|\b)kwad(ij|y)k(?:[^a-zA-Z]|\b),Kwadijk,414,10775,0,0,0.0
(?:[^a-zA-Z]|\b)laag.?nieuwkoop(?:[^a-zA-Z]|\b),Laag-Nieuwkoop,1100,10305,0,1,0.0
(?:[^a-zA-Z]|\b)landsmeer(?:[^a-zA-Z]|\b),Landsmeer,415,11225,0,6,0.0
(?:[^a-zA-Z]|\b)langbroek(?:[^a-zA-Z]|\b),Langbroek,325,11413,0,5,0.0
(?:[^a-zA-Z]|\b)langerak(?:[^a-zA-Z]|\b),Lange Ruige Weide,1101,10900,0,2,0.0
(?:[^a-zA-Z]|\b)lange.?ruige.?weide(?:[^a-zA-Z]|\b),Langerak,543,11127,0,2,0.0
(?:[^a-zA-Z]|\b)laren(?:[^a-zA-Z]|\b),Laren (Gld.),259,10098,0,37,0.0
(?:[^a-zA-Z]|\b)laren(?:[^a-zA-Z]|\b),Laren (NH.),417,10649,0,37,0.0
(?:[^a-zA-Z]|\b)leek(?:[^a-zA-Z]|\b),Leek,22,10604,0,50,0.0
(?:[^a-zA-Z]|\b)leende(?:[^a-zA-Z]|\b),Leende,805,11017,0,18,0.0
(?:[^a-zA-Z]|\b)leens(?:[^a-zA-Z]|\b),Leens,23,11050,0,13,0.0
(?:[^a-zA-Z]|\b)leerbroek(?:[^a-zA-Z]|\b),Leerbroek,544,10465,0,7,0.0
(?:[^a-zA-Z]|\b)leerdam(?:[^a-zA-Z]|\b),Leerdam,545,10685,0,14,0.0
(?:[^a-zA-Z]|\b)leersum(?:[^a-zA-Z]|\b),Leersum,326,11142,0,7,0.0
(?:[^a-zA-Z]|\b)l(eeu|iw|ieu)ward(en|\.)(?:[^a-zA-Z]|\b)|(?:[^a-zA-Z]|\b)ljouwert (?:[^a-zA-Z]|\b),Leeuwarden,80,11228,7,682,0.010263929618768328
(?:[^a-zA-Z]|\b)leeuwarderadeel(?:[^a-zA-Z]|\b),Leeuwarderadeel,81,10851,0,17,0.0
(?:[^a-zA-Z]|\b)le(i|y)den|leid(s|sch)e(?:[^a-zA-Z]|\b),Leiden,546,10702,3,785,0.003821656050955414
(?:[^a-zA-Z]|\b)le(ij?|y)derdorp(?:[^a-zA-Z]|\b),Leiderdorp,547,10058,0,17,0.0
(?:[^a-zA-Z]|\b)leimuiden(?:[^a-zA-Z]|\b),Leimuiden,549,11351,0,5,0.0
(?:[^a-zA-Z]|\b)lekkerkerk(?:[^a-zA-Z]|\b),Lekkerkerk,550,10050,0,7,0.0
(?:[^a-zA-Z]|\b)lemsterland(?:[^a-zA-Z]|\b),Lemsterland,82,10142,0,7,0.0
(?:[^a-zA-Z]|\b)leusden(?:[^a-zA-Z]|\b),Leusden,327,10978,0,4,0.0
(?:[^a-zA-Z]|\b)lexmond(?:[^a-zA-Z]|\b),Lexmond,551,10930,0,8,0.0
(?:[^a-zA-Z]|\b)lichtenvoorde(?:[^a-zA-Z]|\b),Lichtenvoorde,260,10242,0,3,0.0
(?:[^a-zA-Z]|\b)liempde(?:[^a-zA-Z]|\b),Liempde,806,10390,0,3,0.0
(?:[^a-zA-Z]|\b)lienden(?:[^a-zA-Z]|\b),Lienden,261,11093,0,14,0.0
(?:[^a-zA-Z]|\b)lierop(?:[^a-zA-Z]|\b),Lierop,1102,11279,0,10,0.0
(?:[^a-zA-Z]|\b)lieshout(?:[^a-zA-Z]|\b),Lieshout,807,10637,0,9,0.0
(?:[^a-zA-Z]|\b)limbricht(?:[^a-zA-Z]|\b),Limbricht,931,11124,0,3,0.0
(?:[^a-zA-Z]|\b)limmen(?:[^a-zA-Z]|\b),Limmen,418,11370,0,3,0.0
(?:[^a-zA-Z]|\b)linden(?:[^a-zA-Z]|\b),Linden,1103,11305,1,169,0.005917159763313609
(?:[^a-zA-Z]|\b)linne(?:[^a-zA-Z]|\b),Linne,932,10990,0,14,0.0
(?:[^a-zA-Z]|\b)linschoten(?:[^a-zA-Z]|\b),Linschoten,328,11324,0,5,0.0
(?:[^a-zA-Z]|\b)lisse(?:[^a-zA-Z]|\b),Lisse,553,10197,0,10,0.0
(?:[^a-zA-Z]|\b)lith(?:[^a-zA-Z]|\b),Lith,808,11219,0,25,0.0
(?:[^a-zA-Z]|\b)litho(ij|y)en(?:[^a-zA-Z]|\b),Lithoijen,1104,10024,0,2,0.0
(?:[^a-zA-Z]|\b)lochem(?:[^a-zA-Z]|\b),Lochem,262,11263,0,24,0.0
(?:[^a-zA-Z]|\b)loenen(?:[^a-zA-Z]|\b),Loenen,329,11202,1,72,0.013888888888888888
(?:[^a-zA-Z]|\b)loenersloot(?:[^a-zA-Z]|\b),Loenersloot,1105,10208,0,1,0.0
(?:[^a-zA-Z]|\b)lonneker(?:[^a-zA-Z]|\b),Lonneker,1106,11045,0,21,0.0
(?:[^a-zA-Z]|\b)loon.?op.?zand(?:[^a-zA-Z]|\b),Loon op Zand,809,11259,0,4,0.0
(?:[^a-zA-Z]|\b)loosdrecht(?:[^a-zA-Z]|\b),Loosdrecht,330,10639,0,5,0.0
(?:[^a-zA-Z]|\b)loosduinen(?:[^a-zA-Z]|\b),Loosduinen,1107,10997,0,12,0.0
(?:[^a-zA-Z]|\b)lopik(?:[^a-zA-Z]|\b),Lopik,331,10333,0,7,0.0
(?:[^a-zA-Z]|\b)loppersum(?:[^a-zA-Z]|\b),Loppersum,24,10934,0,8,0.0
(?:[^a-zA-Z]|\b)losser(?:[^a-zA-Z]|\b),Losser,168,11166,0,9,0.0
(?:[^a-zA-Z]|\b)lu(ij|y)ksgestel(?:[^a-zA-Z]|\b),Luyksgestel,810,10011,0,4,0.0
(?:[^a-zA-Z]|\b)maarheeze(?:[^a-zA-Z]|\b),Maarheeze,811,11143,0,5,0.0
(?:[^a-zA-Z]|\b)maarn(?:[^a-zA-Z]|\b),Maarn,332,10392,0,1,0.0
(?:[^a-zA-Z]|\b)maarssen(?:[^a-zA-Z]|\b),Maarssen,333,10191,0,34,0.0
(?:[^a-zA-Z]|\b)maarsseveen(?:[^a-zA-Z]|\b),Maarsseveen,1108,10874,0,8,0.0
(?:[^a-zA-Z]|\b)maartensd(ij|y)k(?:[^a-zA-Z]|\b),Maartensdijk,334,10691,0,22,0.0
(?:[^a-zA-Z]|\b)maasbracht(?:[^a-zA-Z]|\b),Maasbracht,933,10964,0,9,0.0
(?:[^a-zA-Z]|\b)maasbree(?:[^a-zA-Z]|\b),Maasbree,934,11352,0,25,0.0
(?:[^a-zA-Z]|\b)maasdam(?:[^a-zA-Z]|\b),Maasdam,554,11019,0,1,0.0
(?:[^a-zA-Z]|\b)maashees(?:[^a-zA-Z]|\b)|(?:[^a-zA-Z]|\b)overloon(?:[^a-zA-Z]|\b),Maashees en Overloon,1109,10532,0,20,0.0
(?:[^a-zA-Z]|\b)maasland(?:[^a-zA-Z]|\b),Maasland,555,10393,0,11,0.0
(?:[^a-zA-Z]|\b)maasniel(?:[^a-zA-Z]|\b),Maasniel,1110,11261,0,1,0.0
(?:[^a-zA-Z]|\b)maassluis(?:[^a-zA-Z]|\b),Maassluis,556,10880,1,77,0.012987012987012988
(?:[^a-zA-Z]|\b)maastr(ich.*|\.)(?:[^a-zA-Z]|\b),Maastricht,935,10182,20,346,0.057803468208092484
(?:[^a-zA-Z]|\b)made|drimmelen(?:[^a-zA-Z]|\b),Made en Drimmelen,812,10258,0,223,0.0
(?:[^a-zA-Z]|\b)margraten(?:[^a-zA-Z]|\b),Margraten,936,11243,0,1,0.0
(?:[^a-zA-Z]|\b)markelo(?:[^a-zA-Z]|\b),Markelo,169,11382,0,24,0.0
(?:[^a-zA-Z]|\b)marken(?:[^a-zA-Z]|\b),Marken,419,10901,0,32,0.0
(?:[^a-zA-Z]|\b)marum(?:[^a-zA-Z]|\b),Marum,25,11431,0,6,0.0
(?:[^a-zA-Z]|\b)maurik(?:[^a-zA-Z]|\b),Maurik,264,10300,0,9,0.0
(?:[^a-zA-Z]|\b)medemblik(?:[^a-zA-Z]|\b),Medemblik,420,11215,0,31,0.0
(?:[^a-zA-Z]|\b)meeden(?:[^a-zA-Z]|\b),Meeden,26,10304,0,12,0.0
(?:[^a-zA-Z]|\b)meerkerk(?:[^a-zA-Z]|\b),Meerkerk,557,10618,0,6,0.0
(?:[^a-zA-Z]|\b)meerlo(?:[^a-zA-Z]|\b),Meerlo,937,11416,0,31,0.0
(?:[^a-zA-Z]|\b)meerssen(?:[^a-zA-Z]|\b),Meerssen,938,10494,0,10,0.0
(?:[^a-zA-Z]|\b)meeuwen(?:[^a-zA-Z]|\b)|(?:[^a-zA-Z]|\b)meeuwenn.?.?heel.?.?en.?babyloni(Ã«|e)nbroek(?:[^a-zA-Z]|\b),"Meeuwen, Hill en Babyloniënbroek",1264,10216,0,55,0.0
(?:[^a-zA-Z]|\b)mege(n|n.?.?haren.?.?e?n?.?macharen)(?:[^a-zA-Z]|\b),"Megen, Haren en Macharen",813,10988,0,18,0.0
(?:[^a-zA-Z]|\b)me(ij|y)el(?:[^a-zA-Z]|\b),Meijel,941,10925,0,10,0.0
(?:[^a-zA-Z]|\b)herkenbosch.?en.?melick(?:[^a-zA-Z]|\b)|(?:[^a-zA-Z]|\b)melick.?en.?herkenbosch(?:[^a-zA-Z]|\b),Melick en Herkenbosch,939,10196,0,0,0.0
(?:[^a-zA-Z]|\b)meliskerke(?:[^a-zA-Z]|\b),Meliskerke,1112,11221,0,2,0.0
(?:[^a-zA-Z]|\b)melissant(?:[^a-zA-Z]|\b),Melissant,1113,10918,0,1,0.0
(?:[^a-zA-Z]|\b)menaldumadeel(?:[^a-zA-Z]|\b),Menaldumadeel,83,11144,0,7,0.0
(?:[^a-zA-Z]|\b)meppel(?:[^a-zA-Z]|\b),Meppel,119,11204,0,263,0.0
(?:[^a-zA-Z]|\b)merkelbeek(?:[^a-zA-Z]|\b),Merkelbeek,940,10763,0,1,0.0
(?:[^a-zA-Z]|\b)mesch(?:[^a-zA-Z]|\b),Mesch,1114,11070,0,4,0.0
(?:[^a-zA-Z]|\b)mheer(?:[^a-zA-Z]|\b),Mheer,942,10538,0,1,0.0
(?:[^a-zA-Z]|\b)middelburg(?:[^a-zA-Z]|\b),Middelburg (Z.),687,10122,1,182,0.005494505494505495
(?:[^a-zA-Z]|\b)middelharnis(?:[^a-zA-Z]|\b),Middelharnis,559,11067,0,19,0.0
(?:[^a-zA-Z]|\b)middelie(?:[^a-zA-Z]|\b),Middelie,421,10452,0,0,0.0
(?:[^a-zA-Z]|\b)middelstum(?:[^a-zA-Z]|\b),Middelstum,27,11199,0,3,0.0
(?:[^a-zA-Z]|\b)midwold(e|a)(?:[^a-zA-Z]|\b),Midwolda,28,10356,0,8,0.0
(?:[^a-zA-Z]|\b)midwoud(?:[^a-zA-Z]|\b),Midwoud,422,10924,0,0,0.0
(?:[^a-zA-Z]|\b)mierlo(?:[^a-zA-Z]|\b),Mierlo,814,10215,0,29,0.0
(?:[^a-zA-Z]|\b)m(ij|y)drecht(?:[^a-zA-Z]|\b),Mijdrecht,336,11379,0,15,0.0
(?:[^a-zA-Z]|\b)m(ij|y)nsheerenland(?:[^a-zA-Z]|\b),Mijnsheerenland,564,11112,0,1,0.0
(?:[^a-zA-Z]|\b)mil(l|l.?en.?(st.?|sint).?hubert)(?:[^a-zA-Z]|\b),Mill en Sint Hubert,815,10535,0,47,0.0
(?:[^a-zA-Z]|\b)millingen(?:[^a-zA-Z]|\b),Millingen,1259,10072,0,9,0.0
(?:[^a-zA-Z]|\b)moer(c|k)apelle(?:[^a-zA-Z]|\b),Moergestel,816,11191,0,1,0.0
(?:[^a-zA-Z]|\b)moergestel(?:[^a-zA-Z]|\b),Moerkapelle,560,11383,0,16,0.0
(?:[^a-zA-Z]|\b)molenaarsgraaf(?:[^a-zA-Z]|\b),Molenaarsgraaf,561,10166,0,0,0.0
(?:[^a-zA-Z]|\b)monni.?kendam(?:[^a-zA-Z]|\b),Monnickendam,423,10983,0,16,0.0
(?:[^a-zA-Z]|\b)monster(?:[^a-zA-Z]|\b),Monster,562,10019,0,87,0.0
(?:[^a-zA-Z]|\b)montfoort(?:[^a-zA-Z]|\b),Montfoort,335,10033,0,12,0.0
(?:[^a-zA-Z]|\b)montfort(?:[^a-zA-Z]|\b),Montfort,943,10266,0,11,0.0
(?:[^a-zA-Z]|\b)mook.?en.?middelaar(?:[^a-zA-Z]|\b),Mook en Middelaar,944,10271,0,0,0.0
(?:[^a-zA-Z]|\b)moordrecht(?:[^a-zA-Z]|\b),Moordrecht,563,10120,0,21,0.0
(?:[^a-zA-Z]|\b)muiden(?:[^a-zA-Z]|\b),Muiden,424,10958,0,17,0.0
(?:[^a-zA-Z]|\b)munstergeleen(?:[^a-zA-Z]|\b),Munstergeleen,945,10273,0,1,0.0
(?:[^a-zA-Z]|\b)muntendam(?:[^a-zA-Z]|\b),Muntendam,29,10550,0,38,0.0
(?:[^a-zA-Z]|\b)naaldw(ij|y)k(?:[^a-zA-Z]|\b),Naaldwijk,565,11418,0,26,0.0
(?:[^a-zA-Z]|\b)naarden(?:[^a-zA-Z]|\b),Naarden,425,10187,0,54,0.0
(?:[^a-zA-Z]|\b)nederhemert(?:[^a-zA-Z]|\b),Nederhemert,1115,10310,0,1,0.0
(?:[^a-zA-Z]|\b)nederhorst.?den.?berg(?:[^a-zA-Z]|\b),Nederhorst den Berg,426,10715,0,1,0.0
(?:[^a-zA-Z]|\b)nederweert(?:[^a-zA-Z]|\b),Nederweert,946,10681,0,13,0.0
(?:[^a-zA-Z]|\b)neede(?:[^a-zA-Z]|\b),Neede,266,10367,0,9,0.0
(?:[^a-zA-Z]|\b)neer(?:[^a-zA-Z]|\b),Neer,947,10682,0,191,0.0
(?:[^a-zA-Z]|\b)neeritter(?:[^a-zA-Z]|\b),Neeritter,1116,11001,0,13,0.0
(?:[^a-zA-Z]|\b)neuzen(?:[^a-zA-Z]|\b),Nibbixwoud,427,10091,0,28,0.0
(?:[^a-zA-Z]|\b)nibbi(ks|x)woud(?:[^a-zA-Z]|\b),Nieuw- en Sint Joosland,1117,11340,0,5,0.0
(?:[^a-zA-Z]|\b)nieuw.?be(ij|y)erland(?:[^a-zA-Z]|\b),Nieuw-Beijerland,566,10092,0,1,0.0
(?:[^a-zA-Z]|\b)nieuwe.?pekela(?:[^a-zA-Z]|\b),Nieuwe Pekela,30,10950,0,11,0.0
(?:[^a-zA-Z]|\b)nieuwe.?tonge(?:[^a-zA-Z]|\b),Nieuwe Tonge,1119,10502,0,8,0.0
(?:[^a-zA-Z]|\b)nieuwendam(?:[^a-zA-Z]|\b),Nieuwendam,1120,10177,0,9,0.0
(?:[^a-zA-Z]|\b)nieuwenhagen(?:[^a-zA-Z]|\b),Nieuwenhagen,948,10088,0,2,0.0
(?:[^a-zA-Z]|\b)nieuwenhoorn(?:[^a-zA-Z]|\b),Nieuwenhoorn,1121,10338,0,2,0.0
(?:[^a-zA-Z]|\b)nieuwe.?niedorp(?:[^a-zA-Z]|\b),Nieuwe-Niedorp,428,10073,0,5,0.0
(?:[^a-zA-Z]|\b)nieuwer.?amstel(?:[^a-zA-Z]|\b),Nieuwer-Amstel,1249,10799,0,26,0.0
(?:[^a-zA-Z]|\b)nieuwerkerk(?:[^a-zA-Z]|\b),Nieuwerkerk,1122,10911,0,11,0.0
(?:[^a-zA-Z]|\b)nieuwerkerk.?(a.?d|aan.?den?).?(ij|y)ssel(?:[^a-zA-Z]|\b),Nieuwerkerk aan den IJssel,567,10855,0,1,0.0
(?:[^a-zA-Z]|\b)nieuwe.?schans(?:[^a-zA-Z]|\b),Nieuweschans,31,10008,0,17,0.0
(?:[^a-zA-Z]|\b)nieuw.?helvoet(?:[^a-zA-Z]|\b),Nieuw-Helvoet,1118,10264,0,0,0.0
(?:[^a-zA-Z]|\b)nieuwkoop(?:[^a-zA-Z]|\b),Nieuwkoop,569,10728,0,26,0.0
(?:[^a-zA-Z]|\b)nieuwkuik(?:[^a-zA-Z]|\b),Nieuwkuijk,1123,11278,0,1,0.0
(?:[^a-zA-Z]|\b)nieuwland(?:[^a-zA-Z]|\b),Nieuwland,570,11213,0,28,0.0
(?:[^a-zA-Z]|\b)nieuw.?lekkerland(?:[^a-zA-Z]|\b),Nieuw-Lekkerland,571,10547,0,1,0.0
(?:[^a-zA-Z]|\b)nieuwleusen(?:[^a-zA-Z]|\b),Nieuwleusen,170,10384,0,14,0.0
(?:[^a-zA-Z]|\b)nieuwolda(?:[^a-zA-Z]|\b),Nieuwolda,32,10126,0,12,0.0
(?:[^a-zA-Z]|\b)nieuwpoort(?:[^a-zA-Z]|\b),Nieuwpoort,572,10748,0,5,0.0
(?:[^a-zA-Z]|\b)nieuwstadt(?:[^a-zA-Z]|\b),Nieuwstadt,949,11140,0,1,0.0
(?:[^a-zA-Z]|\b)nieuwveen(?:[^a-zA-Z]|\b),Nieuwveen,573,10487,0,9,0.0
(?:[^a-zA-Z]|\b)nieuwvliet(?:[^a-zA-Z]|\b),Nieuwvliet,690,11165,0,0,0.0
(?:[^a-zA-Z]|\b)nieuw.?vo(s|sse)meer(?:[^a-zA-Z]|\b),Nieuw-Vossemeer,818,10401,0,6,0.0
(?:[^a-zA-Z]|\b)nigtevecht(?:[^a-zA-Z]|\b),Nigtevecht,337,10160,0,6,0.0
(?:[^a-zA-Z]|\b)n(ij|y)eveen(?:[^a-zA-Z]|\b),Nijeveen,121,10774,0,6,0.0
(?:[^a-zA-Z]|\b)n(ij|y)kerk(?:[^a-zA-Z]|\b),Nijkerk,267,10446,0,60,0.0
(?:[^a-zA-Z]|\b)n(ij|y)me(gen|eeg.*)(?:[^a-zA-Z]|\b)|(?:[^a-zA-Z]|\b)nijm\.(?:[^a-zA-Z]|\b),Nijmegen,268,11209,1,461,0.0021691973969631237
(?:[^a-zA-Z]|\b)nisse(?:[^a-zA-Z]|\b),Nisse,691,11086,0,1,0.0
(?:[^a-zA-Z]|\b)nistelrode(?:[^a-zA-Z]|\b),Nistelrode,819,10094,0,3,0.0
(?:[^a-zA-Z]|\b)noorbeek(?:[^a-zA-Z]|\b),Noorbeek,950,10283,0,1,0.0
(?:[^a-zA-Z]|\b)noordbroek(?:[^a-zA-Z]|\b),Noordbroek,1126,10814,0,8,0.0
(?:[^a-zA-Z]|\b)noordd(ij|y)k(?:[^a-zA-Z]|\b),Noorddijk,1127,10979,0,1,0.0
(?:[^a-zA-Z]|\b)noordeloos(?:[^a-zA-Z]|\b),Noordeloos,574,10296,0,0,0.0
(?:[^a-zA-Z]|\b)noordgouwe(?:[^a-zA-Z]|\b),Noordgouwe,1128,11107,0,2,0.0
(?:[^a-zA-Z]|\b)noord.?scharwoude(?:[^a-zA-Z]|\b),Noord-Scharwoude,1124,10075,0,4,0.0
(?:[^a-zA-Z]|\b)noord.?waddin(x|ks)veen(?:[^a-zA-Z]|\b),Noord-Waddinxveen,1125,11342,0,0,0.0
(?:[^a-zA-Z]|\b)noordwelle(?:[^a-zA-Z]|\b),Noordwelle,1129,10055,0,3,0.0
(?:[^a-zA-Z]|\b)noordw(ij|y)k(?:[^a-zA-Z]|\b),Noordwijk,575,10769,0,80,0.0
(?:[^a-zA-Z]|\b)noordw(ij|y)kerhout(?:[^a-zA-Z]|\b),Noordwijkerhout,576,11134,0,1,0.0
(?:[^a-zA-Z]|\b)nootdorp(?:[^a-zA-Z]|\b),Nootdorp,577,10601,0,11,0.0
(?:[^a-zA-Z]|\b)norg(?:[^a-zA-Z]|\b),Norg,120,10608,0,35,0.0
(?:[^a-zA-Z]|\b)nuene(n|n.?.?gerwen.?.?en.?nederwetten)(?:[^a-zA-Z]|\b),"Nuenen, Gerwen en Nederwetten",820,10761,0,4,0.0
(?:[^a-zA-Z]|\b)nuland(?:[^a-zA-Z]|\b),Nuland,821,10118,1,6,0.16666666666666666
(?:[^a-zA-Z]|\b)numansdorp(?:[^a-zA-Z]|\b),Numansdorp,578,11346,0,15,0.0
(?:[^a-zA-Z]|\b)nunhem(?:[^a-zA-Z]|\b),Nunhem,1130,10736,0,2,0.0
(?:[^a-zA-Z]|\b)nuth(?:[^a-zA-Z]|\b),Nuth,951,10104,0,1,0.0
(?:[^a-zA-Z]|\b)obbichten(.?|.?en.?)papenhoven(?:[^a-zA-Z]|\b),Obbicht en Papenhoven,952,10388,0,0,0.0
(?:[^a-zA-Z]|\b)obdam(?:[^a-zA-Z]|\b),Obdam,429,11338,0,5,0.0
(?:[^a-zA-Z]|\b)od(ij|y)k(?:[^a-zA-Z]|\b),Odijk,1131,11003,0,3,0.0
(?:[^a-zA-Z]|\b)odoorn(?:[^a-zA-Z]|\b),Odoorn,122,11320,0,29,0.0
(?:[^a-zA-Z]|\b)oeffelt(?:[^a-zA-Z]|\b),Oeffelt,822,10360,0,0,0.0
(?:[^a-zA-Z]|\b)oegstgeest(?:[^a-zA-Z]|\b),Oegstgeest,579,10287,0,10,0.0
(?:[^a-zA-Z]|\b)oerle(?:[^a-zA-Z]|\b),Oerle,1132,10119,0,1,0.0
(?:[^a-zA-Z]|\b)oh(e|Ã©).?en.?laak(?:[^a-zA-Z]|\b),Ohé en Laak,953,10420,0,5,0.0
(?:[^a-zA-Z]|\b)o(ij|y)e(n|n.?en.?teeffelen)(?:[^a-zA-Z]|\b),Oijen en Teeffelen,1150,10869,0,15,0.0
(?:[^a-zA-Z]|\b)oirsbeek(?:[^a-zA-Z]|\b),Oirsbeek,954,10504,0,5,0.0
(?:[^a-zA-Z]|\b)oirschot(?:[^a-zA-Z]|\b),Oirschot,823,10225,0,35,0.0
